名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
小宮雄一郎,2021-01,パナソニックパンサーズ,22,15,10,4,19,44,21,1,47.7,45.5,0,0,0,11,53,3,9,16,5,1,1,35,,1.11,0.58,9.0,30.0
小宮雄一郎,2021-02,パナソニックパンサーズ,22,22,6,7,16,30,14,3,46.7,36.7,0,0,0,6,58,1,6,4,0,0,0,21,,0.88,0.38,0.9,
小宮雄一郎,2021-03,パナソニックパンサーズ,22,21,7,7,21,44,27,1,61.4,59.1,0,0,0,8,79,2,2,11,2,0,1,37,,1.29,0.38,5.4,25.0
小山貴稀,2021-03,ウルフドッグス名古屋,13,3,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小川智大,2020-10,ウルフドッグス名古屋,24,11,7,3,18,0,0,0,,,0,0,0,0,0,0,0,0,84,59,13,0,,0.0,0.0,,78.0
小川智大,2020-11,ウルフドッグス名古屋,24,21,5,7,26,0,0,0,,,0,0,0,0,0,0,0,0,141,87,32,0,,0.0,0.0,,73.0
小川智大,2020-12,ウルフドッグス名古屋,24,4,4,1,8,0,0,0,,,0,0,0,0,0,0,0,0,32,15,9,0,,0.0,0.0,,60.9
小川智大,2021-01,ウルフドッグス名古屋,24,15,6,5,21,0,0,0,,,0,0,0,0,0,0,0,0,90,68,10,0,,0.0,0.0,,81.1
小川智大,2021-02,ウルフドッグス名古屋,24,11,9,3,20,0,0,0,,,0,0,0,0,0,0,0,0,95,57,26,0,,0.0,0.0,,73.7
小川智大,2021-03,ウルフドッグス名古屋,24,19,9,6,28,0,0,0,,,0,0,0,0,0,0,0,0,125,69,30,0,,0.0,0.0,,67.2
小川猛,2020-11,サントリーサンバーズ,18,2,3,0,5,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小川猛,2021-01,サントリーサンバーズ,18,3,0,1,3,9,7,0,77.8,77.8,0,0,0,0,11,1,3,3,0,0,0,8,,2.33,0.0,9.1,
小川猛,2021-02,サントリーサンバーズ,18,24,4,8,16,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小川猛,2021-03,サントリーサンバーズ,18,22,5,7,18,9,7,0,77.8,77.8,0,0,0,0,8,1,2,2,0,0,0,8,,0.39,0.0,12.5,
小林光輝,2020-10,ジェイテクトSTINGS,10,13,8,4,7,2,1,0,50.0,50.0,0,0,0,1,17,0,5,5,0,0,0,2,,0.14,0.14,0.0,
小林光輝,2020-11,ジェイテクトSTINGS,10,17,12,5,7,2,1,0,50.0,50.0,0,0,0,0,13,1,1,2,0,0,0,2,,0.14,0.0,9.6,
小林光輝,2020-12,ジェイテクトSTINGS,10,4,4,1,8,1,0,0,0.0,0.0,0,0,0,1,23,0,1,2,1,1,0,1,,0.0,0.12,1.1,100.0
小林光輝,2021-01,ジェイテクトSTINGS,10,10,12,2,2,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
小林光輝,2021-02,ジェイテクトSTINGS,10,15,7,5,6,0,0,0,,,0,0,0,1,3,0,0,0,0,0,0,1,,0.0,0.17,0.0,
小林光輝,2021-03,ジェイテクトSTINGS,10,19,10,6,13,1,1,0,100.0,100.0,0,0,0,0,14,0,3,1,0,0,0,1,,0.08,0.0,-3.6,
小池勇輝,2020-10,堺ブレイザーズ,12,6,4,2,6,0,0,0,,,0,0,0,0,6,0,4,1,1,0,0,0,,0.0,0.0,-12.5,0.0
小池勇輝,2020-11,堺ブレイザーズ,12,4,12,0,12,0,0,0,,,0,0,0,0,11,1,4,2,5,1,1,1,,0.0,0.0,4.5,30.0
小池勇輝,2021-01,堺ブレイザーズ,12,4,3,1,3,0,0,0,,,0,0,0,0,4,0,2,0,0,0,0,0,,0.0,0.0,-12.5,
小池勇輝,2021-02,堺ブレイザーズ,12,14,14,3,13,0,0,0,,,0,0,0,0,9,0,2,1,5,2,2,0,,0.0,0.0,-2.8,60.0
小池勇輝,2021-03,堺ブレイザーズ,12,8,15,2,15,1,0,0,0.0,0.0,1,0,0,0,16,1,4,5,19,12,1,1,0.0,0.0,0.0,7.8,65.8
小澤宙輝,2020-10,東レアローズ,17,3,6,0,9,79,38,4,48.1,43.0,34,13,3,0,35,1,7,13,0,0,0,39,38.2,4.22,0.0,7.1,
小澤宙輝,2020-11,東レアローズ,17,18,6,6,8,60,27,4,45.0,38.3,10,5,1,2,28,4,4,9,24,9,7,33,50.0,3.38,0.25,18.8,52.1
小澤宙輝,2021-01,東レアローズ,17,8,13,2,17,82,42,2,51.2,48.8,13,5,1,3,54,5,15,22,59,22,17,50,38.5,2.47,0.18,12.5,51.7
小澤宙輝,2021-02,東レアローズ,17,16,17,4,17,57,25,4,43.9,36.8,7,4,2,8,51,1,9,18,72,26,15,34,57.1,1.47,0.47,6.4,46.5
小澤宙輝,2021-03,東レアローズ,17,16,13,4,3,6,2,2,33.3,0.0,1,0,1,0,3,0,1,1,5,3,1,2,0.0,0.67,0.0,0.0,70.0
小田嶋大貴,2021-01,FC東京,12,10,11,2,19,16,9,0,56.2,56.2,0,0,0,7,43,1,3,13,3,0,1,17,,0.47,0.37,8.1,16.7
小田嶋大貴,2021-02,FC東京,12,11,19,2,11,21,11,0,52.4,52.4,0,0,0,3,30,0,2,7,5,0,2,14,,1.0,0.27,4.2,20.0
小田嶋大貴,2021-03,FC東京,12,4,12,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
小野寺太志,2020-10,JTサンダーズ広島,2,15,0,5,15,73,42,4,57.5,52.1,0,0,0,19,62,4,3,22,1,1,0,65,,2.8,1.27,14.1,100.0
小野寺太志,2020-11,JTサンダーズ広島,2,12,18,2,30,106,57,2,53.8,51.9,0,0,0,17,108,6,10,27,13,4,1,80,,1.9,0.57,9.5,34.6
小野寺太志,2020-12,JTサンダーズ広島,2,2,6,0,8,33,18,2,54.5,48.5,0,0,0,0,31,0,4,11,1,0,1,18,,2.25,0.0,5.6,50.0
小野寺太志,2021-01,JTサンダーズ広島,2,10,14,2,24,74,43,1,58.1,56.8,0,0,0,14,85,3,10,13,13,6,3,60,,1.79,0.58,4.4,57.7
小野寺太志,2021-02,JTサンダーズ広島,2,11,18,3,29,108,63,5,58.3,53.7,0,0,0,20,100,1,12,24,15,10,3,84,,2.17,0.69,4.0,76.7
小野寺太志,2021-03,JTサンダーズ広島,2,20,12,5,32,126,65,4,51.6,48.4,0,0,0,20,118,0,16,31,8,7,1,85,,2.03,0.62,3.2,93.8
小野遥輝,2020-10,サントリーサンバーズ,3,13,7,4,20,58,25,2,43.1,39.7,0,0,0,8,60,8,17,16,2,1,1,41,,1.25,0.4,12.9,75.0
小野遥輝,2020-11,サントリーサンバーズ,3,20,10,6,28,62,38,1,61.3,59.7,0,0,0,13,85,1,34,33,7,1,3,52,,1.36,0.46,0.9,35.7
小野遥輝,2021-01,サントリーサンバーズ,3,18,4,6,4,9,2,0,22.2,22.2,0,0,0,0,7,0,3,3,2,0,1,2,,0.5,0.0,0.0,25.0
小野遥輝,2021-02,サントリーサンバーズ,3,24,4,8,24,61,39,2,63.9,60.7,0,0,0,10,69,1,18,19,1,1,0,50,,1.62,0.42,1.8,100.0
小野遥輝,2021-03,サントリーサンバーズ,3,22,5,7,24,51,36,0,70.6,70.6,0,0,0,10,84,3,20,26,3,2,0,49,,1.5,0.42,5.4,66.7
山内晶大,2020-10,パナソニックパンサーズ,10,15,4,5,17,45,26,1,57.8,55.6,0,0,0,7,59,3,2,16,0,0,0,36,,1.53,0.41,11.0,
山内晶大,2020-11,パナソニックパンサーズ,10,16,12,4,27,67,37,2,55.2,52.2,0,0,0,10,98,2,6,17,4,4,0,49,,1.37,0.37,4.8,100.0
山内晶大,2020-12,パナソニックパンサーズ,10,6,2,2,8,22,14,2,63.6,54.5,0,0,0,3,31,1,1,10,2,0,0,18,,1.75,0.38,10.5,0.0
山内晶大,2021-01,パナソニックパンサーズ,10,15,10,4,23,54,30,3,55.6,50.0,0,0,0,11,72,2,2,17,7,3,2,43,,1.3,0.48,8.0,57.1
山内晶大,2021-02,パナソニックパンサーズ,10,22,6,7,28,68,43,1,63.2,61.8,0,0,0,9,91,2,8,30,6,3,2,54,,1.54,0.32,8.2,66.7
山内晶大,2021-03,パナソニックパンサーズ,10,21,7,7,22,66,42,0,63.6,63.6,0,0,0,16,87,4,6,26,4,0,1,62,,1.91,0.73,10.3,12.5
山口拓海,2020-10,東レアローズ,3,4,15,0,19,0,0,0,,,0,0,0,0,0,0,0,0,114,55,29,0,,0.0,0.0,,61.0
山口拓海,2020-11,東レアローズ,3,21,7,7,28,0,0,0,,,0,0,0,0,0,0,0,0,183,86,51,0,,0.0,0.0,,60.9
山口拓海,2021-01,東レアローズ,3,8,13,2,21,0,0,0,,,0,0,0,0,0,0,0,0,131,57,37,0,,0.0,0.0,,57.6
山口拓海,2021-02,東レアローズ,3,16,17,4,33,0,0,0,,,0,0,0,0,0,0,0,0,147,75,41,0,,0.0,0.0,,65.0
山口拓海,2021-03,東レアローズ,3,16,13,4,29,0,0,0,,,0,0,0,0,0,0,0,0,183,80,50,0,,0.0,0.0,,57.4
山口頌平,2020-10,堺ブレイザーズ,14,11,8,3,9,0,0,0,,,0,0,0,0,13,1,1,1,0,0,0,1,,0.0,0.0,7.7,
山口頌平,2020-11,堺ブレイザーズ,14,11,18,2,14,0,0,0,,,0,0,0,0,19,1,1,1,0,0,0,1,,0.0,0.0,5.3,
山口頌平,2020-12,堺ブレイザーズ,14,6,3,2,8,0,0,0,,,0,0,0,0,12,1,0,3,0,0,0,1,,0.0,0.0,14.6,
山口頌平,2021-01,堺ブレイザーズ,14,14,10,4,11,0,0,0,,,0,0,0,0,15,0,1,3,0,0,0,0,,0.0,0.0,3.3,
山口頌平,2021-02,堺ブレイザーズ,14,17,16,4,8,0,0,0,,,0,0,0,0,7,0,0,0,0,0,0,0,,0.0,0.0,0.0,
山口頌平,2021-03,堺ブレイザーズ,14,9,15,2,12,0,0,0,,,0,0,0,0,19,1,1,1,0,0,0,1,,0.0,0.0,5.3,
山崎彰都,2020-10,ウルフドッグス名古屋,26,11,7,3,6,37,9,3,24.3,16.2,4,1,0,0,21,1,5,6,34,11,8,10,25.0,1.5,0.0,6.0,44.1
山崎彰都,2020-11,ウルフドッグス名古屋,26,21,5,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山崎彰都,2020-12,ウルフドッグス名古屋,26,4,4,1,1,5,1,1,20.0,0.0,0,0,0,0,3,0,1,1,9,3,4,1,,1.0,0.0,0.0,55.6
山崎彰都,2021-01,ウルフドッグス名古屋,26,15,6,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山崎彰都,2021-02,ウルフドッグス名古屋,26,11,9,3,2,8,4,0,50.0,50.0,0,0,0,1,1,0,0,0,3,3,0,5,,2.0,0.5,0.0,100.0
山崎彰都,2021-03,ウルフドッグス名古屋,26,22,9,7,9,47,26,1,55.3,53.2,3,2,1,3,35,1,4,6,50,19,12,30,66.7,2.89,0.33,4.3,50.0
山崎貴矢,2020-10,堺ブレイザーズ,6,11,8,3,9,0,0,0,,,0,0,0,0,12,0,2,6,0,0,0,0,,0.0,0.0,8.3,
山崎貴矢,2020-11,堺ブレイザーズ,6,11,18,2,14,0,0,0,,,0,0,0,0,16,1,6,7,0,0,0,1,,0.0,0.0,7.8,
山崎貴矢,2020-12,堺ブレイザーズ,6,6,3,2,4,0,0,0,,,0,0,0,0,5,1,3,2,0,0,0,1,,0.0,0.0,15.0,
山崎貴矢,2021-01,堺ブレイザーズ,6,10,7,3,10,7,3,0,42.9,42.9,0,0,0,0,22,3,6,8,1,0,0,6,,0.3,0.0,15.9,0.0
山崎貴矢,2021-02,堺ブレイザーズ,6,17,16,4,19,30,12,4,40.0,26.7,0,0,0,1,48,1,17,2,0,0,0,14,,0.63,0.05,-5.7,
山崎貴矢,2021-03,堺ブレイザーズ,6,8,12,2,5,6,3,0,50.0,50.0,0,0,0,1,12,1,4,1,0,0,0,5,,0.6,0.2,2.1,
山本将平,2020-10,JTサンダーズ広島,18,15,0,5,5,17,7,0,41.2,41.2,0,0,0,2,11,0,3,2,12,5,5,9,,1.4,0.4,-2.3,62.5
山本将平,2020-11,JTサンダーズ広島,18,12,18,2,20,136,55,4,40.4,37.5,23,7,0,3,66,3,20,21,140,73,34,61,30.4,2.75,0.15,4.9,64.3
山本将平,2020-12,JTサンダーズ広島,18,2,6,0,8,43,22,7,51.2,34.9,8,2,1,3,21,1,2,6,66,24,19,26,25.0,2.75,0.38,9.5,50.8
山本将平,2021-01,JTサンダーズ広島,18,10,14,2,20,78,30,5,38.5,32.1,10,6,1,6,65,3,11,18,104,46,22,39,60.0,1.5,0.3,7.3,54.8
山本将平,2021-02,JTサンダーズ広島,18,11,18,3,13,41,12,1,29.3,26.8,1,0,0,1,35,2,8,5,85,40,15,15,0.0,0.92,0.08,3.6,55.9
山本将平,2021-03,JTサンダーズ広島,18,20,12,5,32,108,41,8,38.0,30.6,3,2,0,9,111,10,24,33,167,79,42,60,66.7,1.28,0.28,11.0,59.9
山本憲吾,2020-10,VC長野トライデンツ,12,3,15,0,18,0,0,0,,,0,0,0,0,0,0,0,0,45,18,11,0,,0.0,0.0,,52.2
山本憲吾,2020-11,VC長野トライデンツ,12,8,20,1,28,0,0,0,,,0,0,0,0,0,0,0,0,103,51,25,0,,0.0,0.0,,61.7
山本憲吾,2020-12,VC長野トライデンツ,12,4,6,0,8,0,0,0,,,0,0,0,0,0,0,0,0,25,9,7,0,,0.0,0.0,,50.0
山本憲吾,2021-01,VC長野トライデンツ,12,7,14,2,19,0,0,0,,,0,0,0,0,0,0,0,0,79,39,14,0,,0.0,0.0,,58.2
山本憲吾,2021-02,VC長野トライデンツ,12,7,24,0,31,0,0,0,,,0,0,0,0,0,0,0,0,152,62,35,0,,0.0,0.0,,52.3
山本憲吾,2021-03,VC長野トライデンツ,12,5,22,1,27,0,0,0,,,0,0,0,0,0,0,0,0,102,41,24,0,,0.0,0.0,,52.0
山本智大,2020-10,堺ブレイザーズ,20,11,8,3,19,0,0,0,,,0,0,0,0,0,0,0,0,85,38,27,0,,0.0,0.0,,60.6
山本智大,2020-11,堺ブレイザーズ,20,11,18,2,29,0,0,0,,,0,0,0,0,0,0,0,0,117,71,21,0,,0.0,0.0,,69.7
山本智大,2020-12,堺ブレイザーズ,20,6,3,2,9,0,0,0,,,0,0,0,0,0,0,0,0,46,28,15,0,,0.0,0.0,,77.2
山本智大,2021-01,堺ブレイザーズ,20,14,10,4,24,0,0,0,,,0,0,0,0,0,0,0,0,99,56,21,0,,0.0,0.0,,67.2
山本智大,2021-02,堺ブレイザーズ,20,15,10,4,25,0,0,0,,,0,0,0,0,0,0,0,0,74,43,20,0,,0.0,0.0,,71.6
山本智大,2021-03,堺ブレイザーズ,20,9,18,2,27,0,0,0,,,0,0,0,0,0,0,0,0,111,57,27,0,,0.0,0.0,,63.5
山田滉太,2020-10,大分三好ヴァイセアドラー,10,1,15,0,16,88,37,9,42.0,31.8,21,11,3,2,50,4,16,15,95,36,21,43,52.4,2.31,0.12,7.5,48.9
山田滉太,2020-11,大分三好ヴァイセアドラー,10,4,21,0,22,3,0,0,0.0,0.0,2,0,0,0,25,1,7,8,12,3,6,1,0.0,0.0,0.0,5.0,50.0
山田滉太,2020-12,大分三好ヴァイセアドラー,10,3,6,0,9,1,0,1,0.0,-100.0,1,0,1,0,14,2,5,5,9,3,3,2,0.0,0.0,0.0,14.3,50.0
山田滉太,2021-01,大分三好ヴァイセアドラー,10,5,18,0,22,76,34,9,44.7,32.9,18,12,3,3,58,7,18,16,133,56,31,44,66.7,1.55,0.14,11.2,53.8
山田滉太,2021-02,大分三好ヴァイセアドラー,10,7,21,2,28,156,76,13,48.7,40.4,34,22,0,5,104,13,28,39,179,94,42,94,64.7,2.71,0.18,15.1,64.2
山田滉太,2021-03,大分三好ヴァイセアドラー,10,4,22,1,26,130,57,12,43.8,34.6,30,15,4,6,98,9,34,36,205,89,48,72,50.0,2.19,0.23,9.7,55.1
山田脩造,2020-10,ウルフドッグス名古屋,1,11,7,3,14,52,19,3,36.5,30.8,6,3,2,4,43,2,10,6,63,28,16,25,50.0,1.36,0.29,2.3,57.1
山田脩造,2020-11,ウルフドッグス名古屋,1,21,5,7,26,91,42,11,46.2,34.1,6,3,1,7,80,1,15,17,129,41,42,50,50.0,1.62,0.27,1.9,48.1
山田脩造,2020-12,ウルフドッグス名古屋,1,4,4,1,8,18,5,3,27.8,11.1,1,1,0,0,35,1,7,8,52,26,13,6,100.0,0.62,0.0,3.6,62.5
山田脩造,2021-01,ウルフドッグス名古屋,1,15,6,5,20,37,16,4,43.2,32.4,1,0,1,2,86,4,13,24,108,44,22,22,0.0,0.8,0.1,7.8,50.9
山田脩造,2021-02,ウルフドッグス名古屋,1,11,9,3,20,57,23,6,40.4,29.8,3,0,0,1,68,6,16,15,82,35,18,30,0.0,1.15,0.05,8.5,53.7
山田脩造,2021-03,ウルフドッグス名古屋,1,22,9,7,18,47,17,3,36.2,29.8,4,1,1,4,57,4,10,18,73,30,12,25,25.0,0.94,0.22,10.5,49.3
山田要平,2020-10,FC東京,4,5,9,1,4,1,1,0,100.0,100.0,0,0,0,0,2,0,1,0,1,0,0,1,,0.25,0.0,-12.5,0.0
山田要平,2020-11,FC東京,4,11,18,1,4,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
山田要平,2020-12,FC東京,4,6,4,2,6,1,1,0,100.0,100.0,0,0,0,1,6,0,1,0,0,0,0,2,,0.17,0.17,-4.2,
山田要平,2021-01,FC東京,4,10,11,2,11,11,8,0,72.7,72.7,0,0,0,2,35,1,4,6,2,0,0,11,,0.73,0.18,4.3,0.0
山田要平,2021-02,FC東京,4,11,19,2,8,1,1,0,100.0,100.0,0,0,0,1,4,0,1,0,0,0,0,2,,0.12,0.12,-6.2,
山田要平,2021-03,FC東京,4,4,24,0,9,3,2,0,66.7,66.7,0,0,0,1,5,0,1,0,0,0,0,3,,0.22,0.11,-5.0,
山近哲,2020-10,ウルフドッグス名古屋,2,11,7,3,10,14,8,0,57.1,57.1,0,0,0,6,26,0,1,4,5,5,0,14,,0.8,0.6,2.9,100.0
山近哲,2020-11,ウルフドッグス名古屋,2,21,5,7,26,45,33,1,73.3,71.1,0,0,0,11,72,4,8,12,3,0,0,48,,1.27,0.42,6.9,0.0
山近哲,2020-12,ウルフドッグス名古屋,2,4,4,1,8,21,8,1,38.1,33.3,0,0,0,3,14,1,2,1,0,0,0,12,,1.0,0.38,5.4,
山近哲,2021-01,ウルフドッグス名古屋,2,15,6,5,21,40,22,1,55.0,52.5,0,0,0,8,49,0,5,15,2,1,1,30,,1.05,0.38,5.1,75.0
山近哲,2021-02,ウルフドッグス名古屋,2,11,9,3,18,27,18,0,66.7,66.7,0,0,0,2,33,2,9,8,3,3,0,22,,1.0,0.11,5.3,100.0
山近哲,2021-03,ウルフドッグス名古屋,2,19,9,6,28,41,21,0,51.2,51.2,0,0,0,5,86,3,14,27,0,0,0,29,,0.75,0.18,7.3,
峯村雄大,2020-10,東レアローズ,7,4,15,0,17,1,0,0,0.0,0.0,0,0,0,0,23,0,1,10,9,5,3,0,,0.0,0.0,9.8,72.2
峯村雄大,2020-11,東レアローズ,7,21,7,7,23,12,7,0,58.3,58.3,0,0,0,0,38,3,7,8,23,7,7,10,,0.3,0.0,8.6,45.7
峯村雄大,2021-01,東レアローズ,7,8,13,2,20,0,0,0,,,0,0,0,0,31,1,6,10,1,0,0,1,,0.0,0.0,6.5,0.0
峯村雄大,2021-02,東レアローズ,7,16,17,4,25,3,2,0,66.7,66.7,0,0,0,0,36,2,11,8,7,3,1,4,,0.08,0.0,3.5,50.0
峯村雄大,2021-03,東レアローズ,7,16,13,4,17,0,0,0,,,0,0,0,0,23,1,8,4,0,0,0,1,,0.0,0.0,0.0,
川口喬,2020-10,大分三好ヴァイセアドラー,8,1,15,0,13,22,10,0,45.5,45.5,0,0,0,2,30,0,7,8,4,0,4,12,,0.77,0.15,0.8,50.0
川口喬,2020-11,大分三好ヴァイセアドラー,8,4,21,0,22,30,13,1,43.3,40.0,0,0,0,6,66,3,15,14,7,2,2,22,,0.59,0.27,4.2,42.9
川口喬,2020-12,大分三好ヴァイセアドラー,8,3,6,0,3,2,1,0,50.0,50.0,0,0,0,0,4,0,1,1,0,0,0,1,,0.33,0.0,0.0,
川口喬,2021-01,大分三好ヴァイセアドラー,8,5,18,0,12,18,9,1,50.0,44.4,0,0,0,4,35,1,5,1,0,0,0,14,,0.75,0.33,0.0,
川口喬,2021-02,大分三好ヴァイセアドラー,8,7,21,2,2,4,1,0,25.0,25.0,0,0,0,0,2,0,0,0,0,0,0,1,,0.5,0.0,0.0,
川口喬,2021-03,大分三好ヴァイセアドラー,8,4,22,1,18,36,23,0,63.9,63.9,0,0,0,6,49,0,6,9,5,4,1,29,,1.28,0.33,1.5,90.0
川口太一,2020-10,ウルフドッグス名古屋,20,11,7,3,12,0,0,0,,,0,0,0,0,0,0,0,0,11,3,3,0,,0.0,0.0,,40.9
川口太一,2020-11,ウルフドッグス名古屋,20,21,5,7,8,0,0,0,,,0,0,0,0,0,0,0,0,11,1,4,0,,0.0,0.0,,27.3
川口太一,2021-01,ウルフドッグス名古屋,20,15,6,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
川口太一,2021-02,ウルフドッグス名古屋,20,11,9,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
川口太一,2021-03,ウルフドッグス名古屋,20,22,9,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
平田亮介,2020-10,FC東京,21,5,12,1,9,1,1,0,100.0,100.0,0,0,0,0,14,1,5,5,0,0,0,2,,0.11,0.0,7.1,
平田亮介,2020-11,FC東京,21,11,18,1,25,50,27,1,54.0,52.0,0,0,0,4,77,1,10,24,7,5,0,32,,1.08,0.16,5.8,71.4
平田亮介,2020-12,FC東京,21,6,4,2,7,9,7,0,77.8,77.8,0,0,0,3,16,0,3,5,1,0,0,10,,1.0,0.43,3.1,0.0
平田亮介,2021-01,FC東京,21,10,11,2,8,14,3,1,21.4,14.3,0,0,0,0,28,0,6,4,1,1,0,3,,0.38,0.0,-1.8,100.0
平田亮介,2021-02,FC東京,21,11,19,2,23,42,22,4,52.4,42.9,0,0,0,4,68,3,14,14,5,3,0,29,,0.96,0.17,4.4,60.0
平田亮介,2021-03,FC東京,21,4,24,0,28,64,29,2,45.3,42.2,0,0,0,3,81,3,16,11,11,2,4,35,,1.04,0.11,2.2,36.4
戸嵜嵩大,2020-10,VC長野トライデンツ,7,3,15,0,18,143,56,9,39.2,32.9,30,14,5,4,59,1,14,15,143,64,39,61,46.7,3.11,0.22,2.1,58.4
戸嵜嵩大,2020-11,VC長野トライデンツ,7,8,20,1,28,180,81,11,45.0,38.9,31,17,2,9,97,3,24,21,213,101,48,93,54.8,2.89,0.32,2.3,58.7
戸嵜嵩大,2020-12,VC長野トライデンツ,7,4,6,0,9,60,23,4,38.3,31.7,11,5,0,3,26,0,5,2,43,17,14,26,45.5,2.56,0.33,-2.9,55.8
戸嵜嵩大,2021-01,VC長野トライデンツ,7,7,14,2,21,145,68,7,46.9,42.1,19,10,2,6,70,3,20,14,116,49,25,77,52.6,3.24,0.29,2.1,53.0
戸嵜嵩大,2021-02,VC長野トライデンツ,7,7,24,0,31,229,102,18,44.5,36.7,38,21,7,12,102,2,23,15,207,84,57,116,55.3,3.29,0.39,0.0,54.3
戸嵜嵩大,2021-03,VC長野トライデンツ,7,5,22,1,27,183,82,12,44.8,38.3,33,19,3,6,83,5,21,20,219,82,56,93,57.6,3.04,0.22,5.7,50.2
手原紳,2020-10,FC東京,16,5,12,1,17,1,0,0,0.0,0.0,1,0,0,4,58,3,1,14,3,0,0,7,0.0,0.0,0.24,10.8,0.0
手原紳,2020-11,FC東京,16,11,18,1,29,4,3,0,75.0,75.0,0,0,0,3,108,1,7,14,0,0,0,7,,0.1,0.1,2.5,
手原紳,2020-12,FC東京,16,6,4,2,9,0,0,0,,,0,0,0,2,36,1,3,13,1,0,0,3,,0.0,0.22,9.7,0.0
手原紳,2021-01,FC東京,16,10,11,2,15,3,0,0,0.0,0.0,0,0,0,4,57,3,4,18,3,0,0,7,,0.0,0.27,11.4,0.0
手原紳,2021-02,FC東京,16,11,19,2,30,8,3,1,37.5,25.0,0,0,0,11,94,1,8,23,0,0,0,15,,0.1,0.37,5.1,
手原紳,2021-03,FC東京,16,4,24,0,27,5,1,0,20.0,20.0,0,0,0,1,82,2,4,17,1,0,0,4,,0.04,0.04,6.4,0.0
手塚大,2020-10,FC東京,9,5,12,1,4,2,1,1,50.0,0.0,0,0,0,1,1,0,0,0,3,0,1,2,,0.25,0.25,0.0,16.7
手塚大,2020-11,FC東京,9,11,18,1,8,6,1,0,16.7,16.7,0,0,0,0,5,0,2,1,1,0,0,1,,0.12,0.0,-5.0,0.0
手塚大,2020-12,FC東京,9,6,4,2,2,10,2,3,20.0,-10.0,1,0,1,2,2,0,1,0,0,0,0,4,0.0,1.0,1.0,-12.5,
手塚大,2021-01,FC東京,9,10,11,2,7,24,9,1,37.5,33.3,6,2,1,0,17,1,2,4,10,3,1,10,33.3,1.29,0.0,8.8,35.0
手塚大,2021-02,FC東京,9,8,18,1,9,21,9,3,42.9,28.6,1,1,0,1,21,1,3,7,17,4,5,11,100.0,1.0,0.11,9.5,38.2
手塚大,2021-03,FC東京,9,4,24,0,6,7,1,0,14.3,14.3,0,0,0,1,4,0,2,0,2,0,1,2,,0.17,0.17,-12.5,25.0
新井雄大,2021-01,JTサンダーズ広島,9,5,10,1,10,57,23,5,40.4,31.6,5,1,1,4,32,2,6,12,86,33,22,29,20.0,2.3,0.4,10.9,51.2
新井雄大,2021-02,JTサンダーズ広島,9,11,12,3,23,92,40,13,43.5,29.3,6,2,3,8,76,4,14,15,127,45,25,52,33.3,1.74,0.35,5.6,45.3
新貴裕,2020-10,パナソニックパンサーズ,20,15,4,5,15,0,0,0,,,0,0,0,0,18,2,2,4,0,0,0,2,,0.0,0.0,13.9,
新貴裕,2020-11,パナソニックパンサーズ,20,16,12,4,19,1,1,0,100.0,100.0,0,0,0,0,23,1,6,7,0,0,0,2,,0.05,0.0,5.4,
新貴裕,2020-12,パナソニックパンサーズ,20,6,2,2,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
新貴裕,2021-01,パナソニックパンサーズ,20,15,10,4,8,1,1,0,100.0,100.0,0,0,0,0,11,0,5,2,0,0,0,1,,0.12,0.0,-6.8,
新貴裕,2021-02,パナソニックパンサーズ,20,22,6,7,12,4,2,0,50.0,50.0,0,0,0,0,30,3,7,12,2,0,0,5,,0.17,0.0,14.2,0.0
新貴裕,2021-03,パナソニックパンサーズ,20,21,7,7,15,5,3,0,60.0,60.0,0,0,0,6,30,1,9,8,1,0,0,10,,0.2,0.4,2.5,0.0
星野秀知,2020-10,東レアローズ,10,4,15,0,17,91,32,2,35.2,33.0,2,0,0,3,40,1,7,6,67,21,24,36,0.0,1.88,0.18,1.9,49.3
